,PROPERTIES PAGE,property_name,area,address,sell_price,rent_price,bedrooms,living_rooms,years,efficiency_ratio,lat,long
451,26,Jade Villa,Sai Kung , 83B Ngau Liu| Jade Villa| Sai Kung ,1400,28000,,,,,22.383689,114.2707867
452,26,Villa Lotto,Happy Valley/East Mid Level ,Flat 02| Low Floor|  Block A| Villa Lotto| Happy Valley/East Mid Level ,8000,28000,4.0,2.0,31.0,90.0,42.3486922,-72.5682945
453,26,Ronsdale Garden,Happy Valley/East Mid Level ,Flat B| Middle Floor|  Block 1| Ronsdale Garden| Happy Valley/East Mid Level ,2600,50000,2.0,2.0,33.0,80.0,42.3486922,-72.5682945
454,26,Robinson Heights,Western Mid-Levels ,Flat C| High Floor|  Block 3| Robinson Heights| Western Mid-Levels ,2222,40000,3.0,2.0,29.0,85.0,22.2816223,114.147865
455,26,Lions Rise,Wong Tai Sin ,Flat C| High Floor|  Block 5A| Lions Rise| Wong Tai Sin ,1250,40000,2.0,1.0,7.0,77.0,37.7775324,-122.4637922
456,26,The Legend At Jardine's Lookout,Happy Valley/East Mid Level ,Flat A| High Floor|  Block 1| The Legend At Jardine's Lookout| Happy Valley/East Mid Level ,16000,40000,4.0,2.0,12.0,78.0,42.3486922,-72.5682945
457,26,Aspen Crest,Wong Tai Sin ,Flat C| Low Floor|  Aspen Crest| Wong Tai Sin ,555,40000,1.0,1.0,,,37.7775324,-122.4637922
458,26,South Horizons,Ap Lei Chau ,Flat B| Low Floor|  Block 17| Phase 3| South Horizons| Ap Lei Chau ,1200,28000,3.0,2.0,25.0,78.0,22.2418581,114.1528532
459,26,Shining Heights,Tai Kok Tsui ,Flat C| Low Floor|  Shining Heights| Tai Kok Tsui ,900,24800,2.0,2.0,10.0,71.0,22.3198474,114.1620857
460,26,Grand Austin,Tsim Sha Tsui ,Flat C| Low Floor|  Tower 3 - T3| Grand Austin| Tsim Sha Tsui ,5000,24800,4.0,1.0,4.0,,22.2988123,114.1721746
461,26,Caroline Height,Happy Valley/East Mid Level ,Flat A| Middle Floor|  Caroline Height| Happy Valley/East Mid Level ,1750,24800,3.0,2.0,34.0,71.0,42.3486922,-72.5682945
462,26,Shouson Peak,Repulse Bay & Shouson Hill , 9-19 Shouson Hill Road (House)| Shouson Peak| Repulse Bay & Shouson Hill ,43800,450000,5.0,,7.0,70.0,22.245883,114.177979
463,26,Crescent Heights,Happy Valley/East Mid Level ,Flat E| Low Floor|  Crescent Heights| Happy Valley/East Mid Level ,1750,32000,2.0,2.0,22.0,81.0,42.3486922,-72.5682945
464,26,Vibe Centro,Kai Tak ,Flat E| Middle Floor|  Tower 2B| Vibe Centro| Kai Tak ,1370,32000,2.0,2.0,,,43.823099,-79.3964749
465,26,Wan Chai,Causeway Bay ,Flat 350A| Low Floor|  Cheong Ip Building| Admiralty| Wan Chai| Causeway Bay ,540,32000,2.0,2.0,53.0,77.0,22.2859787,114.1914919
466,26,Ying Ming Court,Tseung Kwan O ,Flat 1| Middle Floor|  Ming On House| Ying Ming Court| Tseung Kwan O ,590,32000,,,30.0,78.0,22.3119357,114.2568776
467,26,Greenway Terrace,Happy Valley/East Mid Level ,Flat A| Middle Floor|  Block 2| Greenway Terrace| Happy Valley/East Mid Level ,1600,32000,3.0,2.0,26.0,72.0,42.3486922,-72.5682945
468,27,Scenecliff,Western Mid-Levels ,Flat D| High Floor|  Block 1| Scenecliff| Western Mid-Levels ,1550,32000,2.0,2.0,28.0,78.0,22.2816223,114.147865
469,27,Oscar By The Sea,Tseung Kwan O ,Flat D| High Floor|  Block 7| Phase 2| Oscar By The Sea| Tseung Kwan O ,818,32000,,,17.0,75.0,22.3119357,114.2568776
470,27,On Kay Court,Amoy/Kowloon Bay ,Flat 2| Low Floor|  Block C| On Kay Court| Amoy/Kowloon Bay ,650,32000,3.0,2.0,35.0,,24.479833,118.089425
471,27,Aquamarine,Lai Chi Kok ,Flat G| High Floor|  Block 3| Aquamarine| Lai Chi Kok ,1000,32000,2.0,2.0,15.0,75.0,22.3377817,114.1359272
472,27,South Horizons,Ap Lei Chau ,Flat A| Middle Floor|  Block 26| Phase 4 (The Oasis)| South Horizons| Ap Lei Chau ,930,32000,2.0,2.0,24.0,79.0,22.2418581,114.1528532
473,27,Parc Oasis,Yau Yat Chuen/Shek Kip Mei ,Flat G| Middle Floor|  Block 11| Parc Oasis| Yau Yat Chuen/Shek Kip Mei ,1050,32000,2.0,2.0,26.0,80.0,22.3312462,114.1744039
474,27,Tak Bo Garden,Amoy/Kowloon Bay ,Flat A7| High Floor|  Block A| Tak Bo Garden| Amoy/Kowloon Bay ,530,32000,,,34.0,71.0,24.479833,118.089425
475,27,Tak Bo Garden,Amoy/Kowloon Bay ,Flat B7| Middle Floor|  Block B| Tak Bo Garden| Amoy/Kowloon Bay ,510,32000,1.0,2.0,34.0,71.0,24.479833,118.089425
476,27,The Ascent,Cheung Sha Wan ,Flat F| High Floor|  The Ascent| Cheung Sha Wan ,630,32000,1.0,,1.0,,22.3358055,114.1494892
477,27,Taikoo Shing,Taikoo Shing ,Flat A| Low Floor|  Lotus Mansion| Harbour View Gardens (East)| Taikoo Shing| Taikoo Shing ,2550,32000,4.0,2.0,35.0,90.0,22.2865471,114.2189883
478,27,Hampton Place,Olympic Station ,Flat C| Middle Floor|  Block 2| Hampton Place| Olympic Station ,980,20000,2.0,2.0,15.0,70.0,34.050229,-118.2911404
479,27,The Coronation,Tsim Sha Tsui ,Flat C| Low Floor|  Block 5| The Coronation| Tsim Sha Tsui ,1800,28000,2.0,1.0,6.0,76.0,22.2988123,114.1721746
480,27,Taikoo Shing,Taikoo Shing ,Flat A| Low Floor|  Po On Mansion| On Shing Terrace| Taikoo Shing| Taikoo Shing ,1600,28000,3.0,1.0,38.0,88.0,22.2865471,114.2189883
481,27,Soho 38,Western Mid-Levels ,Flat B| Low Floor|  Soho 38| Western Mid-Levels ,755,22000,,2.0,10.0,67.0,22.2816223,114.147865
482,27,Yee Fung Building,Happy Valley/East Mid Level ,Flat F| Low Floor|  Yee Fung Building| Happy Valley/East Mid Level ,650,18000,1.0,,46.0,76.0,42.3486922,-72.5682945
483,27,The Victoria Towers,Tsim Sha Tsui ,Flat C| High Floor|  Block 2| The Victoria Towers| Tsim Sha Tsui ,1600,32000,2.0,1.0,16.0,70.0,22.2988123,114.1721746
484,27,Hampton Place,Olympic Station ,Flat A| Middle Floor|  Block 1| Hampton Place| Olympic Station ,1080,32000,2.0,2.0,15.0,75.0,34.050229,-118.2911404
485,27,Baguio Villa,Pokfulam/Residence ,High Floor|  Block 18| Baguio Villa| Pokfulam/Residence ,12000,32000,8.0,3.0,39.0,86.0,22.2679201,114.1290719
486,28,Scenecliff,Western Mid-Levels ,Flat D| High Floor|  Block 1| Scenecliff| Western Mid-Levels ,1550,32000,2.0,2.0,28.0,78.0,22.2816223,114.147865
487,28,Oscar By The Sea,Tseung Kwan O ,Flat D| High Floor|  Block 7| Phase 2| Oscar By The Sea| Tseung Kwan O ,818,32000,,,17.0,75.0,22.3119357,114.2568776
488,28,On Kay Court,Amoy/Kowloon Bay ,Flat 2| Low Floor|  Block C| On Kay Court| Amoy/Kowloon Bay ,650,32000,3.0,2.0,35.0,,24.479833,118.089425
489,28,Aquamarine,Lai Chi Kok ,Flat G| High Floor|  Block 3| Aquamarine| Lai Chi Kok ,1000,32000,2.0,2.0,15.0,75.0,22.3377817,114.1359272
490,28,South Horizons,Ap Lei Chau ,Flat A| Middle Floor|  Block 26| Phase 4 (The Oasis)| South Horizons| Ap Lei Chau ,930,32000,2.0,2.0,24.0,79.0,22.2418581,114.1528532
491,28,Parc Oasis,Yau Yat Chuen/Shek Kip Mei ,Flat G| Middle Floor|  Block 11| Parc Oasis| Yau Yat Chuen/Shek Kip Mei ,1050,32000,2.0,2.0,26.0,80.0,22.3312462,114.1744039
492,28,Tak Bo Garden,Amoy/Kowloon Bay ,Flat A7| High Floor|  Block A| Tak Bo Garden| Amoy/Kowloon Bay ,530,32000,,,34.0,71.0,24.479833,118.089425
493,28,Tak Bo Garden,Amoy/Kowloon Bay ,Flat B7| Middle Floor|  Block B| Tak Bo Garden| Amoy/Kowloon Bay ,510,32000,1.0,2.0,34.0,71.0,24.479833,118.089425
494,28,The Ascent,Cheung Sha Wan ,Flat F| High Floor|  The Ascent| Cheung Sha Wan ,630,32000,1.0,,1.0,,22.3358055,114.1494892
495,28,Taikoo Shing,Taikoo Shing ,Flat A| Low Floor|  Lotus Mansion| Harbour View Gardens (East)| Taikoo Shing| Taikoo Shing ,2550,32000,4.0,2.0,35.0,90.0,22.2865471,114.2189883
496,28,Hampton Place,Olympic Station ,Flat C| Middle Floor|  Block 2| Hampton Place| Olympic Station ,980,20000,2.0,2.0,15.0,70.0,34.050229,-118.2911404
497,28,The Coronation,Tsim Sha Tsui ,Flat C| Low Floor|  Block 5| The Coronation| Tsim Sha Tsui ,1800,28000,2.0,1.0,6.0,76.0,22.2988123,114.1721746
498,28,Taikoo Shing,Taikoo Shing ,Flat A| Low Floor|  Po On Mansion| On Shing Terrace| Taikoo Shing| Taikoo Shing ,1600,28000,3.0,1.0,38.0,88.0,22.2865471,114.2189883
499,28,Soho 38,Western Mid-Levels ,Flat B| Low Floor|  Soho 38| Western Mid-Levels ,755,22000,,2.0,10.0,67.0,22.2816223,114.147865
500,28,Yee Fung Building,Happy Valley/East Mid Level ,Flat F| Low Floor|  Yee Fung Building| Happy Valley/East Mid Level ,650,18000,1.0,,46.0,76.0,42.3486922,-72.5682945
501,28,The Victoria Towers,Tsim Sha Tsui ,Flat C| High Floor|  Block 2| The Victoria Towers| Tsim Sha Tsui ,1600,32000,2.0,1.0,16.0,70.0,22.2988123,114.1721746
502,28,Hampton Place,Olympic Station ,Flat A| Middle Floor|  Block 1| Hampton Place| Olympic Station ,1080,32000,2.0,2.0,15.0,75.0,34.050229,-118.2911404
503,28,Baguio Villa,Pokfulam/Residence ,High Floor|  Block 18| Baguio Villa| Pokfulam/Residence ,12000,32000,8.0,3.0,39.0,86.0,22.2679201,114.1290719
504,29,Chun Hing Mansion,Happy Valley/East Mid Level ,Low Floor|  Chun Hing Mansion| Happy Valley/East Mid Level ,1580,32000,2.0,1.0,44.0,74.0,42.3486922,-72.5682945
505,29,The Latitude,Wong Tai Sin ,Flat A| Low Floor|  Block 2A| The Latitude| Wong Tai Sin ,3100,50000,4.0,2.0,8.0,78.0,37.7775324,-122.4637922
506,29,Wilton Place,Western Mid-Levels ,Flat A| Middle Floor|  Wilton Place| Western Mid-Levels ,3000,60000,2.0,2.0,21.0,78.0,22.2816223,114.147865
507,29,The Coronation,Tsim Sha Tsui ,Flat F| Middle Floor|  Block 6| The Coronation| Tsim Sha Tsui ,880,23100,,1.0,6.0,80.0,22.2988123,114.1721746
508,29,The Coronation,Tsim Sha Tsui ,Flat B| Middle Floor|  Block 5| The Coronation| Tsim Sha Tsui ,2700,48000,3.0,1.0,6.0,77.0,22.2988123,114.1721746
509,29,King Ming Court,Tseung Kwan O ,Flat 9| Low Floor|  Hei King House ( Block A )| King Ming Court| Tseung Kwan O ,840,48000,3.0,2.0,31.0,78.0,22.3119357,114.2568776
510,29,5 Wiltshire Road,Kln Tong / Beacon Hill , 5-7 Wiltshire Road (House)| 5 Wiltshire Road| Kln Tong / Beacon Hill ,22000,48000,13.0,,30.0,,22.3369319,114.1763367
511,29,Yuccie Square,Yuen Long ,Flat F|  Block 3| Yuccie Square| Yuen Long ,1050,21500,,,2.0,,22.4445376,114.0222076
512,29,The Cullinan,Kowloon Station ,Flat A| Middle Floor|  Aster Sky| The Cullinan| Kowloon Station ,4988,68800,3.0,1.0,12.0,73.0,22.304306,114.161475
513,29,The Masterpiece,Tsim Sha Tsui ,Flat J| Low Floor|  The Masterpiece| Tsim Sha Tsui ,3600,65000,2.0,1.0,10.0,72.0,22.2988123,114.1721746
514,29,Greenfields,Yuen Long ,Flat E| Low Floor|  Block 1| Greenfields| Yuen Long ,620,13000,2.0,2.0,20.0,73.0,22.4445376,114.0222076
515,29,May Tower,Central Mid-Levels & Peak ,High Floor|  Block 2| May Tower| Central Mid-Levels & Peak ,15000,150000,4.0,2.0,27.0,79.0,22.2695676,114.1658745
516,29,Le Village,Happy Valley/East Mid Level ,Flat A| High Floor|  Le Village| Happy Valley/East Mid Level ,3100,150000,2.0,2.0,17.0,73.0,42.3486922,-72.5682945
517,29,Skyline Mansion,Western Mid-Levels ,Flat E| Middle Floor|  Block 2| Skyline Mansion| Western Mid-Levels ,4300,150000,2.0,,44.0,89.0,22.2816223,114.147865
518,29,The Leighton Hill,Happy Valley/East Mid Level ,Flat B| Low Floor|  Block 7| The Leighton Hill| Happy Valley/East Mid Level ,7880,150000,4.0,2.0,17.0,77.0,42.3486922,-72.5682945
519,29,Marina Cove,Sai Kung , 380 Hiram's Highway (House)| Stage 2| Marina Cove| Sai Kung ,4500,150000,,,31.0,76.0,22.383689,114.2707867
520,29,Chatham Gate,Hung Hom ,Flat A| Middle Floor|  Block 1| Chatham Gate| Hung Hom ,3500,150000,6.0,2.0,6.0,77.0,22.3055658,114.1887233
521,29,Padek Palace,Prince Edward Rd ,Flat C| High Floor|  Padek Palace| Prince Edward Rd ,2950,150000,3.0,2.0,15.0,,30.2572132,-81.70670799999999
